"","X","AD","AL","AT","BA","BE","BG","BY","CH","CY","CZ","DE","DK","EE","EL","ES","FI","FO","FR","GG","HR","HU","IE","IM","IS","IT","JE","LI","LT","LU","LV","MC","MD","ME","MK","NL","NO","PL","PT","RO","RS","SE","SI","SK","SM","TR","UA","UK","VA"
"1","1958-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","1958-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","1958-03",0.0119027778506279,0.571612929815223,1.46521218982502,0.988164512356719,0.556528301945249,0.771043393390225,2.35010179062225,0.534842720231091,0.665153764109862,1.33381319756539,0.825782817209525,0.361306814031184,0.165964304416108,-0.079930945919416,0.222648273877572,-0.57499712327689,0.18534928489299,0.544372390599579,0.459215521812439,0.602738555758431,0.803081816626872,0.289386692921657,-0.1877218844645,-0.481682896339047,-0.164481595696525,0.850412547588348,0.819821715354919,1.33548242304601,0.366236561059952,0.610298296182358,-0.556501865386963,0.997095559022477,0.966320753196381,0.441843411377513,0.436913625908191,-0.550811715597905,1.89390078457227,0.193630470881033,0.998288283129463,1.27969316177531,-0.551971635810063,0.87989366296699,1.37973011132322,0.372304022312164,0.802111020939812,1.32720362087454,0.204352179129887,NA
"4","1958-04",-0.315454337000847,0.958080868899581,1.00314969633201,1.64854805761355,0.4835762363962,0.866687481462417,1.60000277626663,0.646226848164872,-1.58537565124662,0.903934972885459,0.560939346410581,0.106588172346614,-0.430216274380825,-0.399226809673412,-0.144735776368478,-0.487001817848008,0.330921025739776,0.181176178012415,-0.456336885690689,0.674287502526898,0.406453917943915,-0.585089089178776,-0.956654760572645,-0.712416393376774,0.435852489902117,-0.139740839600563,0.78855562210083,0.695778803932829,0.113970008611679,-0.0829850087621292,0.452535897493362,0.820114805884318,1.61346390828564,0.56478241595712,0.125967678123871,-0.492034226931101,1.5726205108239,-0.0936422442987904,1.28858478904559,1.70333901087453,-0.441890018261393,0.553316470110468,0.887393824049974,1.47762167453766,0.422695336051061,1.22780435036926,-0.170771954983016,NA
"5","1958-05",-0.0621212255908176,1.36721208392367,-0.511324759562319,0.293414702652958,-0.145643993013801,0.486248618217375,1.24070827800911,-0.217640829672742,-0.773565568422016,0.752621231338752,0.253866452346021,-0.194222944557042,0.2777252265932,0.0213264247808533,-0.0293532377164346,-0.10655425377966,0.517920555103393,0.137888742470446,-0.39401763677597,-0.515890819952635,-0.969967422000565,-0.109830330018597,-0.618408825662401,-1.29884058536551,0.434930685200701,0.0698232799768448,-0.390004336833954,0.390125865162331,0.354812242388725,0.063263494958566,0.294048517942429,-0.122691639094679,1.16554220112204,0.0782691303956649,-0.176984154105268,-0.745708425734705,1.1991086298696,-0.232122942579577,-0.0422787613894542,0.163309945377475,-0.0922097301959206,-0.800789767749131,-0.0204613628663076,1.53522086143494,0.452485916439534,0.270895811110725,-0.211145112546864,NA
"6","1958-06",-0.790480383237203,0.247539996435707,0.370074187714111,-0.489051873858982,0.276114581344889,0.190939964504915,0.635895009245061,-0.0521886560410555,-0.438238524998489,0.76542936921522,0.841554370557172,0.0235115457451874,0.352341002861644,-0.204743621049713,-0.721166713309346,0.32475850394473,0.429626601082938,0.417605218172315,0.294470638036728,0.0559999330379247,0.29602378541891,0.849440882785664,1.12828615418187,-1.13773608272879,0.427428669297709,0.492279797792435,-0.320068150758743,0.11206984237546,0.999784023284912,0.134667422614342,0.392981976270676,0.622299599447017,0.00152078210677375,-0.95718557246379,0.195824702205696,-0.338805415527379,0.680958367996079,-1.03020449340985,0.164510578942474,-1.17589133508432,0.0153464582823811,0.396749817319255,0.207751395645122,0.77621603012085,-0.0324203399532289,0.482732740459113,0.520304428416236,NA
"7","1958-07",0.148855981230736,-0.407768711075187,0.011951067527543,-1.9213135460653,0.459021956612276,-1.37948800640385,0.466608537928437,-0.152466499898631,0.282557854389674,1.0740907164523,1.32118694417065,1.37308027214068,0.477784325099624,-0.767767417803194,-0.37831173432705,0.573243811436527,-0.229958140187793,0.921517933475577,0.986006319522858,-0.756685343845799,0.0603757641682175,1.92550411952337,2.21366020485207,-2.16434640699978,-0.469256637054979,0.968909680843353,-0.56276148557663,0.337471848746546,1.35599772262573,0.305102151766042,0.00844186916947365,-0.263274620181741,-1.05456700951639,-1.62703547317414,0.574874796378401,0.189541210599598,0.61646249061494,-0.504086278054164,-1.0386142056502,-2.26301121159781,0.445016431731535,0.20209508583773,0.290575714583561,-1.10120105743408,-0.176804057305831,0.202122653880952,1.46266670614759,NA
"8","1958-08",0.408779491980871,-0.793596097060785,0.820382212473089,-1.41943222947093,0.887151381274445,-1.22737071302383,0.550281139798844,0.52126690521875,0.0565762787665191,0.933207253659342,1.142212925314,1.21618361736368,-0.124400265421287,-0.601685209255662,0.0902613944133154,-0.356105313444868,0.785999120227874,1.26431961607866,1.29640197753906,-0.344605805906371,0.715083945450878,1.54336803915999,1.77130956119961,-1.51202509398683,-0.713770659905065,1.0783998966217,-0.297771841287613,-0.0661083730462254,0.733493180036545,-0.328545654109106,0.815950036048889,0.971268306346753,-0.813660079156161,-1.49217264429542,0.821229839219096,-0.387928875716955,0.368261966728368,0.306979478620482,0.0525006766065208,-1.81861312692647,0.145134363504203,1.25224827057233,1.01490114823077,-1.14973759651184,0.302147168793881,0.977357874068481,0.901732330265428,NA
"9","1958-09",0.205712602535884,-0.698828017928822,-0.0199329668401152,-1.64282633249779,1.19782320190207,-1.49687584031298,-0.0954251408616737,0.300739613516797,-0.195618927165082,0.419006254548901,0.986091645098962,1.31033978599956,-0.882181750163887,0.211783495048588,-0.565885648020782,-1.00253311523274,0.407146232941794,0.798515581896245,0.889953374862671,-1.14455781075836,-0.612030179291362,1.37736027322418,1.46526307529873,-1.10342175581523,-1.46130873380722,0.539147734642029,-0.270965337753296,-0.269863273944376,0.799179996013641,-0.892867631499366,-0.0188995283097029,0.0684099256468293,-1.09230964268816,-0.952488151859721,1.09310025321981,-0.57259566560869,0.270618912934095,-0.493214610003525,-0.515078713958515,-1.88269780305503,-0.330786166006206,0.181888837524703,0.219333698046792,-2.00912809371948,-0.0227150700011044,0.225851434705142,1.23745494590921,NA
"10","1958-10",-0.904580088456472,-0.348305966578394,1.26821954755937,-1.05657522725591,0.933921573985734,-0.690438415043654,0.49929001851275,0.874574359214454,-1.00407910143074,0.913096557222819,0.833490862706235,-0.00750563119962842,-1.3660089547285,0.150675813309234,-0.369465343157585,-1.7714464041204,0.510136575925918,0.322109033401835,0.835974633693695,-0.458575112593659,-0.232055110303337,0.37569020657483,0.292877096820761,-0.119723764624684,-0.756577499749053,0.725385546684265,0.821980237960815,-0.256903978917672,0.555439904689789,-1.02092020112666,-0.406011283397675,1.00942035235396,-0.765763321919228,-0.35428713257206,0.778369172218719,-0.351591089320654,0.443827477607074,-0.84945587739388,0.146089046621255,-0.758723346706785,-0.617544544725479,0.428606381218069,0.667049430262507,-1.88669514656067,-0.367046305015271,0.784474322566407,0.378439350442578,NA
